log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Micromonospora	-2.01690260976349	0.065882764188726	1.18122818778512	0.000112169729681388	0.688688196225885	0.161977360542914	depleted	NA	1
Micropruina	3.94463790969445	0.0128412623372195	1.89139228162996	2.86414547517687e-05	0.596588936353534	0.224324804821027	enriched	NA	1
Mobiluncus	-0.0790357377000255	0.65494027546235	0.183798301870438	9.74781668539996e-06	0.91896707926909	0.0367000463373507	nosig	NA	1
Modestobacter	-0.16481086974567	1	0	2.36742424242424e-06	1	0	nosig	NA	1
Mycobacterium	-0.689774349768141	1	0	1.16344072555194e-05	1	0	nosig	NA	1
Mycobacteroides	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Mycolicibacterium	-0.77840947146371	0.195667742543642	0.708480765501952	1.22137359322551e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Nakamurella	0.084573080848722	0.750935913837215	0.124397124852631	3.79623653642053e-05	0.981035546576565	0.00831525622620148	nosig	NA	1
Neomicrococcus	0.800432067548421	0.286563559299876	0.542779037250573	1.23464268082207e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Nesterenkonia	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Nocardia	0.482846795722825	0.537248756159373	0.269824581315804	1.69548774513789e-05	0.85792284669548	0.0665517666513275	nosig	NA	1
Nocardioides	-0.24369655915695	0.874459248105127	0.0582604248765067	3.10795307236355e-05	1	0	nosig	NA	1
Nocardiopsis	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Nonomuraea	-3.21463957532565	1	0	1.58744527747047e-05	1	0	nosig	NA	1
Olsenella	-3.83296382684124	0.000621600621600622	3.20648855991244	0.000182132253213846	0.148562548562549	0.828090658964305	depleted	NA	1
Parafannyhessea	2.2946907310071	0.488142933739699	0.311452993068265	1.04839487130049e-05	0.808687987060426	0.092219008221297	nosig	NA	1
Parolsenella	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Pauljensenia	5.31853575636814	0.381573905705021	0.418421332594266	4.23728813559322e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Phoenicibacter	0.458961687823797	0.234498834498834	0.629859311464816	0.000110614756056452	0.688688196225885	0.161977360542914	nosig	NA	1
Pimelobacter	5.31853575636814	0.170903520230797	0.767248991690819	7.05672554347826e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Plantactinospora	-0.8915809278797	0.111909737067011	0.951132124637875	2.08685476629868e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Pontimonas	-2.17985908607736	0.269699624390875	0.569119658386129	2.33208955223881e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Prauserella	5.31853575636814	0.381573905705021	0.418421332594266	1.71939477303989e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Pseudactinotalea	5.31853575636814	0.170903520230797	0.767248991690819	1.15137657058389e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Pseudonocardia	0.211997873628477	1	0	4.03522367480726e-05	1	0	nosig	NA	1
Rhodococcus	-0.142790699848304	0.430557887644654	0.365968450262505	5.00067748261274e-05	0.749563721848558	0.125191441040038	nosig	NA	1
Rhodoluna	0.680645975116371	0.945001830339073	0.0245673503210126	6.41120117907148e-06	1	0	nosig	NA	1
Rothia	0.358024132792892	0.787320928215545	0.103848204181344	2.05094025701013e-05	1	0	nosig	NA	1
Rubrobacter	-0.239910520050734	0.792297662496212	0.101111625363952	5.15133282548577e-05	1	0	nosig	NA	1
Saccharomonospora	1.48452173837807	0.589744362208388	0.229336202156636	6.20178178992172e-06	0.87184888186271	0.0595587850910997	nosig	NA	1
Saccharopolyspora	-1.88486817710694	0.0702363557416581	1.15343803016498	6.37733264851909e-06	0.688688196225885	0.161977360542914	depleted	NA	1
Salinispora	-0.883940839926122	0.271588674243375	0.566088344907604	8.96049404603611e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Schaalia	-1.7362227665307	0.589744362208388	0.229336202156636	2.6824034334764e-06	0.87184888186271	0.0595587850910997	nosig	NA	1
Slackia	-0.813586875769119	1	0	2.69396551724138e-06	1	0	nosig	NA	1
Streptomyces	-0.666802218465688	0.13038073038073	0.884786590411705	0.000100960603275722	0.688688196225885	0.161977360542914	nosig	NA	1
Streptosporangium	0.633739798479199	1	0	3.43878954607978e-06	1	0	nosig	NA	1
Tessaracoccus	0.368015008342163	1	0	3.27225130890052e-06	1	0	nosig	NA	1
Tetrasphaera	5.31853575636814	0.381573905705021	0.418421332594266	3.24675324675325e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Thermobispora	1.032265353214	0.957492737513927	0.0188645114267944	4.67657649749203e-05	1	0	nosig	NA	1
Thermomonospora	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Tropheryma	0.823918413586841	0.33179983649777	0.4791238323205	4.18969859977124e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Trueperella	-5.85038933200495	0.170903520230797	0.767248991690819	0	0.688688196225885	0.161977360542914	nosig	NA	1
Xylanimicrobium	1.12882998034495	1	0	6.86813186813187e-06	1	0	nosig	NA	1
Persephonella	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Sulfurihydrogenibium	5.31853575636814	0.381573905705021	0.418421332594266	9.88142292490119e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Chthonomonas	0.834244395325952	0.407774760622591	0.389579658551885	9.87586593507282e-06	0.721912353991106	0.141515526098754	nosig	NA	1
Fimbriimonas	0.744486863986738	1	0	3.43878954607978e-06	1	0	nosig	NA	1
Aequorivita	0.496176661101254	0.700128127015315	0.154822474608919	3.10759156098139e-05	0.937974133072968	0.0278091381865783	nosig	NA	1
Algoriphagus	-1.30139868003738	0.0984722781285988	1.00668601468299	3.0416838649024e-05	0.688688196225885	0.161977360542914	depleted	NA	1
Alistipes	-0.290122827144619	1	0	0.0621719097969023	1	0	nosig	Alistipes	1
Alkalitalea	-0.0577139460016506	0.957492737513927	0.0188645114267944	2.4686892372162e-05	1	0	nosig	NA	1
Arachidicoccus	-1.66085998762331	0.573737373737374	0.241286858886531	0.00117096409559709	0.87184888186271	0.0595587850910997	nosig	NA	1
Bacteroides	-0.510694963242865	0.382284382284382	0.417613444137026	0.00121468038780033	0.688688196225885	0.161977360542914	nosig	NA	1
Barnesiella	-0.444177437455018	0.798445998445998	0.0977544513100782	0.000144149168343312	1	0	nosig	NA	1
Bergeyella	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Bernardetia	-0.579619161288715	0.77233744129278	0.112192910969339	8.21083607089918e-06	1	0	nosig	NA	1
Blattabacterium	5.31853575636814	0.381573905705021	0.418421332594266	1.34843581445523e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Butyricimonas	-0.85548546437561	0.0206682206682207	1.68469691027332	0.000374491098317359	0.688688196225885	0.161977360542914	nosig	NA	1
Candidatus_Amoebophilus	0.381111135953629	0.700128127015315	0.154822474608919	5.63297798423759e-06	0.937974133072968	0.0278091381865783	nosig	NA	1
Candidatus_Azobacteroides	-0.126022662510617	0.749558782745198	0.125194302747908	9.85864858891516e-06	0.981035546576565	0.00831525622620148	nosig	NA	1
Candidatus_Cardinium	1.14563301480633	0.382284382284382	0.417613444137026	8.13773091049635e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Candidatus_Sulcia	-1.08089785824937	0.0649572649572649	1.18737226946537	0.000811861858992948	0.688688196225885	0.161977360542914	depleted	NA	1
Capnocytophaga	-0.19636131962749	0.789853469869126	0.102453469633299	1.88218511983275e-05	1	0	nosig	NA	1
Chitinophaga	-1.27134854285609	0.685443482677522	0.16402834856692	1.06751217405632e-05	0.937974133072968	0.0278091381865783	nosig	NA	1
Chryseobacterium	0.586718663249147	0.874734596102066	0.0581236966150194	0.000105831808123013	1	0	nosig	NA	1
Chryseolinea	2.15506961537794	0.406552852098087	0.390882987874303	2.04290559218606e-05	0.721912353991106	0.141515526098754	nosig	NA	1
Cloacibacterium	0.61072820831766	0.945001830339073	0.0245673503210126	6.78773433627803e-06	1	0	nosig	NA	1
Croceibacter	-0.998256708839981	0.0281274281274281	1.55086997637122	0.019882424828257	0.688688196225885	0.161977360542914	nosig	Croceibacter	1
Cyclobacterium	5.31853575636814	0.381573905705021	0.418421332594266	1.8037518037518e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Cytophaga	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Dokdonia	5.31853575636814	0.381573905705021	0.418421332594266	3.36021505376344e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Draconibacterium	5.31853575636814	0.381573905705021	0.418421332594266	2.59336099585062e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Duncaniella	-0.398980069919752	0.160528360528361	0.794448229720785	0.132028672690865	0.688688196225885	0.161977360542914	nosig	Duncaniella	1
Dyadobacter	-0.32062944454347	1	0	2.04352886500409e-05	1	0	nosig	NA	1
Echinicola	-0.850485483245523	0.225776808332704	0.646320670605962	5.33771230015144e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Elizabethkingia	0.0234049304373836	0.784022658299928	0.105671385998683	2.23073972329838e-05	1	0	nosig	NA	1
Fermentimonas	0.46461384200366	0.13038073038073	0.884786590411705	0.000953893772737124	0.688688196225885	0.161977360542914	nosig	NA	1
Flammeovirga	-0.741977324578207	0.0281274281274281	1.55086997637122	0.0010579081033838	0.688688196225885	0.161977360542914	nosig	NA	1
Flavisolibacter	-0.757836219405178	0.493562789703389	0.306657589727737	2.56951668183153e-05	0.815103718223376	0.0887871257555745	nosig	NA	1
Flavobacterium	0.921571915635583	0.318068966850553	0.497478701791796	0.000107480026879008	0.688688196225885	0.161977360542914	nosig	NA	1
Gilvibacter	5.31853575636814	0.381573905705021	0.418421332594266	2.59336099585062e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Gramella	0.855121986660179	0.565563097938799	0.247518935286804	7.20519224484362e-06	0.87184888186271	0.0595587850910997	nosig	NA	1
Haliscomenobacter	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Hymenobacter	0.638032347682872	0.866373292058218	0.0622949442988505	2.87512317145826e-05	1	0	nosig	NA	1
Kaistella	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Kordia	0.223569996243662	0.866373292058218	0.0622949442988505	6.45888708820379e-05	1	0	nosig	NA	1
Labilibaculum	-2.29691138414298	0.334151659119493	0.476056378189392	4.09836065573771e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Maribellus	-0.142056375729063	0.645376845376845	0.190186620130527	0.00206786610188279	0.912692698491515	0.0396754237960633	nosig	NA	1
Mariniflexile	5.31853575636814	0.381573905705021	0.418421332594266	3.18877551020408e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Mucilaginibacter	0.252394305730605	0.84810824862518	0.0715487128608829	1.62355914347329e-05	1	0	nosig	NA	1
Mucinivorans	0.0414935548345065	0.878477078477078	0.0562695657802869	0.0014333413190872	1	0	nosig	NA	1
Muribaculum	0.178157550031699	0.505361305361305	0.296398014318375	0.357288468822187	0.816090216090216	0.0882618287651947	nosig	Muribaculum	1
Muricauda	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Myroides	-1.03994451435715	0.65494027546235	0.183798301870438	8.9423288575831e-06	0.91896707926909	0.0367000463373507	nosig	NA	1
Niabella	0.219269161461695	0.63143958164679	0.199668197939532	3.47730508444841e-05	0.910950060444161	0.0405054310050641	nosig	NA	1
Niastella	0.826502763654404	1	0	4.49640287769784e-06	1	0	nosig	NA	1
Nonlabens	0.412693558810545	1	0	2.70562770562771e-06	1	0	nosig	NA	1
Odoribacter	0.0346726209378908	0.798445998445998	0.0977544513100782	0.0320200724581651	1	0	nosig	Odoribacter	1
Paludibacter	-0.588663602685173	0.194871794871795	0.710251014745708	6.1841773853506e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Panacibacter	-3.68792905689434	0.0400226042285574	1.39769465569744	2.52525252525253e-06	0.688688196225885	0.161977360542914	depleted	NA	1
Parabacteroides	-0.237991216328781	0.160528360528361	0.794448229720785	0.00876345203977936	0.688688196225885	0.161977360542914	nosig	NA	1
Paraflavitalea	-0.386353136791184	0.312686223816409	0.504891252279004	1.106442555945e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Paraprevotella	-1.49689459509212	0.000155400155400155	3.80854855124041	0.000109360638761005	0.111421911421911	0.953029395572605	depleted	NA	1
Pedobacter	0.137723405090604	0.822480381658075	0.0848744523314897	3.16433790799661e-05	1	0	nosig	NA	1
Petrimonas	0.5341006921202	0.621768741264933	0.206371115418256	2.64142480961703e-05	0.904276242367053	0.0436988790276856	nosig	NA	1
Phnomibacter	1.24584161712107	0.488142933739699	0.311452993068265	4.56773618538324e-06	0.808687987060426	0.092219008221297	nosig	NA	1
Phocaeicola	-0.876121980345854	0.194871794871795	0.710251014745708	0.000522597470755508	0.688688196225885	0.161977360542914	nosig	NA	1
Polaribacter	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Pontibacter	0.992359807756556	0.694598076982301	0.158266423382197	2.68133914292496e-05	0.937974133072968	0.0278091381865783	nosig	NA	1
Porphyromonas	-0.0824214191001948	0.505361305361305	0.296398014318375	0.000494774573348706	0.816090216090216	0.0882618287651947	nosig	NA	1
Prevotella	-1.40302456701394	0.0104118104118104	1.98247374853958	0.000334636601795238	0.596588936353534	0.224324804821027	depleted	NA	1
Pseudobacter	-1.31514123345179	0.263010571926857	0.580026794334502	1.45111495741443e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Pseudocnuella	-0.459290740466875	0.5009042191737	0.300245310182837	1.21295640466934e-05	0.816090216090216	0.0882618287651947	nosig	NA	1
Pseudopedobacter	0.119977947354515	0.874734596102066	0.0581236966150194	7.59179531161301e-05	1	0	nosig	NA	1
Pseudoprevotella	-0.954376970433605	1	0	2.14260941868324e-05	1	0	nosig	NA	1
Psychroflexus	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Rhodocytophaga	-0.628585323942755	1	0	2.15286395401999e-05	1	0	nosig	NA	1
Rhodothermus	5.31853575636814	0.381573905705021	0.418421332594266	4.12541254125413e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Robiginitalea	0.812701945801261	1	0	7.9047836585525e-06	1	0	nosig	NA	1
Roseivirga	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Salinivirga	5.31853575636814	0.170903520230797	0.767248991690819	4.25560935688468e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Sodaliphilus	-0.483045958320569	0.0498834498834499	1.30204351883553	0.0599091599003633	0.688688196225885	0.161977360542914	nosig	Sodaliphilus	1
Solitalea	-1.31557918326232	0.223710314986765	0.650313990697497	3.20698283295195e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Sphingobacterium	-0.640616529150348	0.91412834520142	0.0389928242884845	3.3022919082334e-05	1	0	nosig	NA	1
Spirosoma	-1.09255124864833	0.141189357353308	0.850198038531582	3.47443291304276e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Tannerella	-0.185894481490417	0.328205128205128	0.483854637378631	0.000145737384258163	0.688688196225885	0.161977360542914	nosig	NA	1
Tenacibaculum	5.31853575636814	0.381573905705021	0.418421332594266	1.61290322580645e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Caldithrix	2.24621710830587	0.118212288779656	0.927337373947296	4.12413836823687e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Candidatus_Cloacimonas	1.86632156476803	1	0	1.10619469026549e-05	1	0	nosig	NA	1
Candidatus_Saccharimonas	0.0598431467387515	0.832416234407611	0.07965945844012	5.37489596843827e-05	1	0	nosig	NA	1
Parachlamydia	5.31853575636814	0.381573905705021	0.418421332594266	4.83870967741936e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Simkania	0.794115558053578	0.432802483745193	0.363710255586939	1.126645962463e-05	0.749563721848558	0.125191441040038	nosig	NA	1
Chlorobium	5.31853575636814	0.381573905705021	0.418421332594266	2.70562770562771e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Chloroherpeton	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Prosthecochloris	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Anaerolinea	0.000705252981209726	0.749558782745198	0.125194302747908	1.37806168437444e-05	0.981035546576565	0.00831525622620148	nosig	NA	1
Brevefilum	-0.00847525052367479	0.869378181297722	0.0607912634560934	1.46558781954396e-05	1	0	nosig	NA	1
Caldilinea	-1.47287045924945	0.565563097938799	0.247518935286804	7.33681216047161e-06	0.87184888186271	0.0595587850910997	nosig	NA	1
Candidatus_Promineofilum	-5.85038933200495	0.0764479298304189	1.11663427055773	0	0.688688196225885	0.161977360542914	depleted	NA	1
Chloroflexus	1.31992082850617	0.385418232368229	0.414067744715273	1.87509188273512e-05	0.690862181520051	0.160608580375435	nosig	NA	1
Dehalococcoides	0.270989468692304	0.441802641802642	0.354771691549963	0.0140586179917013	0.757828933427019	0.120428817657199	nosig	Dehalococcoides	1
Dehalogenimonas	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Ktedonosporobacter	-4.83503250578921	0.00921779734705491	2.0353728440552	2.83446712018141e-06	0.596588936353534	0.224324804821027	depleted	NA	1
Pelolinea	0.417929253580782	0.956284952863831	0.0194126777902544	2.54848370339829e-05	1	0	nosig	NA	1
Sphaerobacter	5.31853575636814	0.381573905705021	0.418421332594266	4.12541254125413e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Tepidiforma	0.0933073226916113	0.90394632428869	0.0438573568668024	1.37983620867702e-05	1	0	nosig	NA	1
Thermobaculum	-0.0382883884731879	0.720901320901321	0.142124178721646	9.56988849415443e-05	0.955427443782342	0.0198022881604153	nosig	NA	1
Desulfurispirillum	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Coprothermobacter	0.897426243536938	0.700128127015315	0.154822474608919	7.32209081742519e-06	0.937974133072968	0.0278091381865783	nosig	NA	1
Cyanothece	1.25276607037997	1	0	6.64893617021277e-06	1	0	nosig	NA	1
Geminocystis	-5.85038933200495	0.381573905705021	0.418421332594266	0	0.688688196225885	0.161977360542914	nosig	NA	1
Leptolyngbya	5.31853575636814	0.381573905705021	0.418421332594266	2.4270967368832e-05	0.688688196225885	0.161977360542914	nosig	NA	1
Microcystis	5.31853575636814	0.381573905705021	0.418421332594266	2.38549618320611e-06	0.688688196225885	0.161977360542914	nosig	NA	1
Oscillatoria	-0.659741501841975	0.672753553642188	0.172143999512752	1.00425026593759e-05	0.937974133072968	0.0278091381865783	nosig	NA	1
