log2foldChange	pValues	logP	baseMean	FDR	logFDR	group	label	bar
Amycolatopsis	-0.205904298547879	1	0	2.05254515599343e-06	1	0	nosig	NA	1
Arabia	-0.840957379452841	0.589744362208388	0.229336202156636	2.96912114014252e-06	0.787784676790426	0.103592470912106	nosig	NA	1
Arachnia	0.689007382793793	1	0	2.17391304347826e-06	1	0	nosig	NA	1
Arcanobacterium	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Arthrobacter	-7.71152323739675	0.0764479298304189	1.11663427055773	0	0.598288146498931	0.223089601472012	depleted	NA	1
Auraticoccus	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Baekduia	0.466534702799626	0.382284382284382	0.417613444137026	0.000121181503595174	0.598358163575555	0.223038779387332	nosig	NA	1
Berryella	-1.77939468299656	0.0343416738180014	1.46417854108523	2.40944365027117e-05	0.441535806231447	0.355034071660165	depleted	NA	1
Bifidobacterium	-1.41701066970478	0.0206682206682207	1.68469691027332	0.00902977103911438	0.430830580934336	0.365693477473252	depleted	NA	1
Blastococcus	-0.434676641523466	0.506864838232507	0.295107835214262	1.41135268902735e-05	0.712778678764463	0.147045299758824	nosig	NA	1
Boudabousia	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Brachybacterium	0.723982598463612	0.700128127015315	0.154822474608919	4.57798061753437e-06	0.874970033128406	0.0580068208860714	nosig	NA	1
Brevibacterium	-2.11554542735109	0.118212288779656	0.927337373947296	5.89456378339728e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Candidatus_Planktophila	7.01047567036068	0.381573905705021	0.418421332594266	3.03398058252427e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Catenulispora	7.01047567036068	0.170903520230797	0.767248991690819	5.33058734207141e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Cellulomonas	-2.26869538144616	0.141990846650732	0.847739651231071	2.91375291375291e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Collinsella	-0.196531312803288	0.441802641802642	0.354771691549963	9.60855210914497e-05	0.657227070450211	0.182284556763107	nosig	NA	1
Conexibacter	1.39261048167688	0.406552852098087	0.390882987874303	1.53056329911807e-05	0.626008161296942	0.2034200048357	nosig	NA	1
Corynebacterium	0.201025937875281	0.878477078477078	0.0562695657802869	0.000261245179751178	1	0	nosig	NA	1
Denitrobacterium	-1.0518091024435	0.488142933739699	0.311452993068265	2.59336099585062e-06	0.700452213033385	0.154621488249483	nosig	NA	1
Dietzia	-1.01581297391871	0.945001830339073	0.0245673503210126	7.95362782629501e-06	1	0	nosig	NA	1
Eggerthella	0.198575822408359	0.872959425288042	0.059005941612893	3.57686662925241e-05	1	0	nosig	NA	1
Egibacter	-2.47771163651101	0.141990846650732	0.847739651231071	3.53107344632768e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Egicoccus	-2.76312199600953	0.0535024501087161	1.27162632929969	3.03398058252427e-06	0.550310915403938	0.259391872882677	depleted	NA	1
Epidermidibacterium	-0.49428680409047	1	0	1.82215743440233e-06	1	0	nosig	NA	1
Euzebya	0.365723529861236	0.80927967977986	0.0919013641796334	1.07409799989915e-05	0.958357515528782	0.0184724470210999	nosig	NA	1
Flaviflexus	7.01047567036068	0.170903520230797	0.767248991690819	6.014927419088e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Frankia	1.81810335736168	0.0496329132677272	1.30423023258092	3.33153826558943e-05	0.544183089637635	0.264254957946134	enriched	NA	1
Gardnerella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Geodermatophilus	-2.04366107780828	0.091125993228696	1.04035772505102	2.76548672566372e-06	0.598358163575555	0.223038779387332	depleted	NA	1
Georgenia	-0.891101709804386	1	0	1.71939477303989e-06	1	0	nosig	NA	1
Gordonia	7.01047567036068	0.381573905705021	0.418421332594266	2.56673511293635e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Gordonibacter	-0.0265600229058457	0.752537727499457	0.123471722399758	0.000122985679099359	0.91679723147142	0.0377267068497446	nosig	NA	1
Ilumatobacter	-1.33369226157704	0.224313126511154	0.649145311327614	9.86775945293644e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Jiangella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Jonesia	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Kibdelosporangium	-0.964199278572153	1	0	1.25628140703518e-06	1	0	nosig	NA	1
Kineococcus	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Kribbella	-2.38909201365371	0.0131325729425317	1.881650178307	8.05512696764506e-06	0.409064321544787	0.388208397871303	depleted	NA	1
Lancefieldella	-1.8396116427075	1	0	1.25628140703518e-06	1	0	nosig	NA	1
Leucobacter	1.23439681016142	0.565563097938799	0.247518935286804	1.30428695337417e-05	0.774154810866797	0.111172183009275	nosig	NA	1
Microbacterium	-2.30176678584888	0.488142933739699	0.311452993068265	2.8604118993135e-06	0.700452213033385	0.154621488249483	nosig	NA	1
Microlunatus	-0.725181190953328	0.418661378529244	0.378137100883947	1.69395672607848e-05	0.641353601151182	0.192902462388396	nosig	NA	1
Micromonospora	-4.44242040150679	0.00238066871807138	2.62330103463438	2.08795946394851e-05	0.241830690098933	0.616488584803474	depleted	NA	1
Micropruina	3.57862235271411	0.0298406889515169	1.52519115424267	2.22235488092383e-05	0.430830580934336	0.365693477473252	enriched	NA	1
Mobiluncus	0.791607758779408	0.945001830339073	0.0245673503210126	1.78236711741866e-05	1	0	nosig	NA	1
Modestobacter	-0.512734173165977	1	0	1.86011904761905e-06	1	0	nosig	NA	1
Mycobacterium	2.55259203417524	1	0	0.00011010164316136	1	0	nosig	NA	1
Mycobacteroides	-0.0456105965202999	1	0	2.59336099585062e-06	1	0	nosig	NA	1
Mycolicibacterium	-3.01401908179564	0.0298406889515169	1.52519115424267	2.59336099585062e-06	0.430830580934336	0.365693477473252	depleted	NA	1
Nakamurella	-0.714676448466338	0.517634118583346	0.285977105940329	2.18149982424592e-05	0.725090594124531	0.139607728504336	nosig	NA	1
Neomicrococcus	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Nesterenkonia	-0.394114725915024	1	0	2.49003984063745e-06	1	0	nosig	NA	1
Nocardia	0.840093044769684	0.432802483745193	0.363710255586939	2.17188332959931e-05	0.653286767917272	0.184896138195784	nosig	NA	1
Nocardioides	-0.373345571404711	0.95799832386793	0.0186352507706682	2.84083631548706e-05	1	0	nosig	NA	1
Nocardiopsis	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Nonomuraea	-5.12192278171849	0.406552852098087	0.390882987874303	4.23203555615795e-06	0.626008161296942	0.2034200048357	nosig	NA	1
Olsenella	-3.54004233996068	0.00108780108780109	2.96345051122615	0.000223133621586218	0.195804195804196	0.708178006122843	depleted	NA	1
Parafannyhessea	1.30659644113137	1	0	5.28541226215645e-06	1	0	nosig	NA	1
Parolsenella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Pedococcus	7.01047567036068	0.381573905705021	0.418421332594266	2.05254515599343e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Phoenicibacter	0.213339013894237	0.441802641802642	0.354771691549963	9.32982018139208e-05	0.657227070450211	0.182284556763107	nosig	NA	1
Plantactinospora	-2.17143123991962	0.042540179680975	1.37120068005879	8.59446587864412e-06	0.478577021410969	0.32004815761141	depleted	NA	1
Pontimonas	-7.71152323739675	0.0764479298304189	1.11663427055773	0	0.598288146498931	0.223089601472012	depleted	NA	1
Prauserella	7.01047567036068	0.381573905705021	0.418421332594266	2.75330396475771e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Propionibacterium	7.01047567036068	0.381573905705021	0.418421332594266	5.93824228028504e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Pseudonocardia	-0.5914529073857	0.491634177169701	0.308357933677622	2.31209049218864e-05	0.703730830143508	0.152593422302281	nosig	NA	1
Rhodococcus	1.12124245997448	0.160528360528361	0.794448229720785	0.000120099373626254	0.598358163575555	0.223038779387332	nosig	NA	1
Rhodoluna	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Rothia	-1.30134048596234	0.183232976928822	0.736996362494681	6.49283678367837e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Rubrobacter	-0.875009806903259	0.263010571926857	0.580026794334502	3.31692517673825e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Saccharomonospora	0.297201008984985	1	0	2.72331154684096e-06	1	0	nosig	NA	1
Saccharopolyspora	-2.30032311047194	0.0379594723413106	1.42067983314806	4.78161575792178e-06	0.44804623091383	0.348677171727559	depleted	NA	1
Saccharothrix	7.01047567036068	0.381573905705021	0.418421332594266	3.06372549019608e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Salinispora	0.117491511300697	1	0	1.79387894259115e-05	1	0	nosig	NA	1
Schaalia	-1.12649206626041	0.945001830339073	0.0245673503210126	4.09327880195381e-06	1	0	nosig	NA	1
Slackia	-0.139867121433495	0.700128127015315	0.154822474608919	4.29736148521447e-06	0.874970033128406	0.0580068208860714	nosig	NA	1
Streptomyces	-3.26220679671502	0.00816797980541225	2.08788534467346	1.67054165031705e-05	0.345937968229225	0.461001769620461	depleted	NA	1
Streptosporangium	0.619915099555581	1	0	3.40599455040872e-06	1	0	nosig	NA	1
Tessaracoccus	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Thermobispora	-1.03602581710199	0.103826269338579	0.983692750674421	1.11509112867809e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Thermomonospora	0.0988177362179153	1	0	2.33208955223881e-06	1	0	nosig	NA	1
Tropheryma	0.692361347785236	0.784022658299928	0.105671385998683	3.8245483767698e-05	0.948733300799913	0.0228558552959637	nosig	NA	1
Trueperella	0.929996348188041	0.565563097938799	0.247518935286804	8.39572214095217e-06	0.774154810866797	0.111172183009275	nosig	NA	1
Xylanimicrobium	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Persephonella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Sulfurihydrogenibium	7.01047567036068	0.0764479298304189	1.11663427055773	9.17875278472133e-06	0.598288146498931	0.223089601472012	enriched	NA	1
Chthonomonas	0.32552206530249	0.407774760622591	0.389579658551885	6.9411991503447e-06	0.626008161296942	0.2034200048357	nosig	NA	1
Fimbriimonas	0.407948074492524	1	0	2.72331154684096e-06	1	0	nosig	NA	1
Aequorivita	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Algoriphagus	-1.51176840581014	0.0720770195258306	1.14220318027327	2.62897512177674e-05	0.598288146498931	0.223089601472012	depleted	NA	1
Alistipes	0.192753759828078	0.328205128205128	0.483854637378631	0.0868869485396323	0.598358163575555	0.223038779387332	nosig	Alistipes	1
Alkalitalea	-1.18034719357467	0.400160495495669	0.397765787851423	1.13375741904155e-05	0.622279820209248	0.206014282438108	nosig	NA	1
Arachidicoccus	0.174327616357603	0.328205128205128	0.483854637378631	0.00417820837539009	0.598358163575555	0.223038779387332	nosig	NA	1
Bacteroides	-0.985664915701962	0.0281274281274281	1.55086997637122	0.000873940401182257	0.430830580934336	0.365693477473252	nosig	NA	1
Barnesiella	-0.25020810395745	0.798445998445998	0.0977544513100782	0.000164893193356607	0.950216725423337	0.0221773295312786	nosig	NA	1
Bergeyella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Bernardetia	0.129251308664901	0.524449721806084	0.280296140623549	1.34208077746782e-05	0.731790309496862	0.135613345819492	nosig	NA	1
Butyricimonas	-0.876514995598431	0.0281274281274281	1.55086997637122	0.000369071898847781	0.430830580934336	0.365693477473252	nosig	NA	1
Candidatus_Amoebophilus	0.348509752573222	0.700128127015315	0.154822474608919	5.50711390960354e-06	0.874970033128406	0.0580068208860714	nosig	NA	1
Candidatus_Azobacteroides	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Candidatus_Cardinium	0.0670616475469525	0.789853469869126	0.102453469633299	3.85319502583067e-05	0.950216725423337	0.0221773295312786	nosig	NA	1
Candidatus_Sulcia	-1.16455778317946	0.0498834498834499	1.30204351883553	0.000766122102826346	0.544183089637635	0.264254957946134	depleted	NA	1
Capnocytophaga	0.803369562375112	0.269796079005818	0.568964366296845	3.76366810562452e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Chitinophaga	-1.78219534129204	0.524449721806084	0.280296140623549	7.49191130050505e-06	0.731790309496862	0.135613345819492	nosig	NA	1
Chryseobacterium	0.285502673997041	0.959129759129759	0.0181226338492947	8.58897162763287e-05	1	0	nosig	NA	1
Chryseolinea	0.686498617834423	0.65494027546235	0.183798301870438	7.38183572553769e-06	0.846601433272697	0.0723210006128986	nosig	NA	1
Cloacibacterium	-1.20656418077652	0.589744362208388	0.229336202156636	1.92604006163328e-06	0.787784676790426	0.103592470912106	nosig	NA	1
Croceibacter	-0.996151579565239	0.0281274281274281	1.55086997637122	0.0199114577319183	0.430830580934336	0.365693477473252	nosig	Croceibacter	1
Cyclobacterium	7.01047567036068	0.381573905705021	0.418421332594266	2.6824034334764e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Cytophaga	2.09088463378083	0.214338459316668	0.668899895358474	9.24499161980571e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Duncaniella	0.113275854263624	0.798445998445998	0.0977544513100782	0.188309684567534	0.950216725423337	0.0221773295312786	nosig	Duncaniella	1
Dyadobacter	0.100423296210348	0.432309552266298	0.364205168235236	2.73608938537608e-05	0.653286767917272	0.184896138195784	nosig	NA	1
Echinicola	-1.40556696852274	0.082216838812354	1.08503922559439	3.63294635271252e-05	0.598358163575555	0.223038779387332	depleted	NA	1
Elizabethkingia	0.105117360573171	0.701191262659848	0.154163504161608	2.36073257856688e-05	0.874970033128406	0.0580068208860714	nosig	NA	1
Empedobacter	7.01047567036068	0.381573905705021	0.418421332594266	6.06796116504854e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Fermentimonas	-0.407274675485779	0.234498834498834	0.629859311464816	0.000521237216575008	0.598358163575555	0.223038779387332	nosig	NA	1
Filimonas	7.01047567036068	0.381573905705021	0.418421332594266	3.00480769230769e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Flagellimonas	7.01047567036068	0.381573905705021	0.418421332594266	2.01612903225806e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Flammeovirga	-1.39801414760085	0.00699300699300699	2.15533603746506	0.000671368841769247	0.325418459658029	0.487557814950998	depleted	NA	1
Flavisolibacter	-1.7813581342812	0.037644290631016	1.4243008822911	1.26398128587896e-05	0.44804623091383	0.348677171727559	depleted	NA	1
Flavobacterium	-0.167495620476788	0.878477078477078	0.0562695657802869	5.05226091350405e-05	1	0	nosig	NA	1
Gramella	0.624522090579256	0.836045800136713	0.0777699304535564	6.14084431586842e-06	0.980379439899729	0.00860580516345563	nosig	NA	1
Haliscomenobacter	-1.31268988803202	1	0	2.67665952890792e-06	1	0	nosig	NA	1
Hymenobacter	-0.811284744820737	0.432802483745193	0.363710255586939	1.05285493399235e-05	0.653286767917272	0.184896138195784	nosig	NA	1
Ichthyobacterium	7.01047567036068	0.381573905705021	0.418421332594266	2.44140625e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Kaistella	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Kordia	-4.66683824557322	0.0847449524226576	1.07188615979473	2.17770034843206e-06	0.598358163575555	0.223038779387332	depleted	NA	1
Labilibaculum	0.0676382075262487	0.77233744129278	0.112192910969339	2.1106223222452e-05	0.937745291282971	0.0279151079023334	nosig	NA	1
Leadbetterella	7.01047567036068	0.170903520230797	0.767248991690819	2.44080544501225e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Maribellus	-0.398582802164998	0.441802641802642	0.354771691549963	0.00173101274279271	0.657227070450211	0.182284556763107	nosig	NA	1
Mucilaginibacter	-0.217016290918932	0.90394632428869	0.0438573568668024	1.17263119669637e-05	1	0	nosig	NA	1
Mucinivorans	-0.105216251123915	0.328205128205128	0.483854637378631	0.0012947489522753	0.598358163575555	0.223038779387332	nosig	NA	1
Muribaculum	0.390738741908278	0.160528360528361	0.794448229720785	0.414011414706556	0.598358163575555	0.223038779387332	nosig	Muribaculum	1
Muricauda	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Myroides	-1.97897192778663	0.334151659119493	0.476056378189392	4.66417910447761e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Niabella	-0.67833248257578	0.872959425288042	0.059005941612893	1.86654204256361e-05	1	0	nosig	NA	1
Niastella	3.01009024650982	0.214338459316668	0.668899895358474	2.04263395788841e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Nonlabens	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Odoribacter	-0.466676889565207	0.573737373737374	0.241286858886531	0.0226204410965864	0.783853717440055	0.105764977667809	nosig	Odoribacter	1
Paludibacter	-1.86605219667454	0.00699300699300699	2.15533603746506	2.55123024802788e-05	0.325418459658029	0.487557814950998	depleted	NA	1
Panacibacter	-1.33335129338853	0.21683275163487	0.663875118904785	1.29152657852085e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Parabacteroides	-0.00345777641507912	0.959129759129759	0.0181226338492947	0.0103104308678828	1	0	nosig	NA	1
Paraflavitalea	-0.120786439451476	0.5009042191737	0.300245310182837	1.33006361454637e-05	0.712778678764463	0.147045299758824	nosig	NA	1
Paraprevotella	-2.10097326924976	0.00274173312722051	2.56197482052247	7.1947422087624e-05	0.241830690098933	0.616488584803474	depleted	NA	1
Pedobacter	-3.36575090043451	0.0535024501087161	1.27162632929969	2.79017857142857e-06	0.550310915403938	0.259391872882677	depleted	NA	1
Persicobacter	7.01047567036068	0.381573905705021	0.418421332594266	1.02179836512262e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Petrimonas	4.37778324551775	0.0591504362583107	1.22804204792737	0.000379229396591766	0.583401563095668	0.234032411616559	enriched	NA	1
Phnomibacter	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Phocaeicola	-1.17936138051754	0.13038073038073	0.884786590411705	0.00042352899549061	0.598358163575555	0.223038779387332	nosig	NA	1
Polaribacter	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Pontibacter	-7.71152323739675	0.0324742023051656	1.48846150811389	0	0.430830580934336	0.365693477473252	depleted	NA	1
Porphyromonas	-0.206426818976548	0.328205128205128	0.483854637378631	0.000454023181887697	0.598358163575555	0.223038779387332	nosig	NA	1
Prevotella	-1.22539200708098	0.0206682206682207	1.68469691027332	0.000378482819325139	0.430830580934336	0.365693477473252	depleted	NA	1
Proteiniphilum	7.01047567036068	0.381573905705021	0.418421332594266	2.75330396475771e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Pseudobacter	-0.102510610433856	0.789853469869126	0.102453469633299	3.36310177179782e-05	0.950216725423337	0.0221773295312786	nosig	NA	1
Pseudocnuella	0.915411381434392	0.263010571926857	0.580026794334502	3.14537018507078e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Pseudopedobacter	0.0523930413921863	0.874734596102066	0.0581236966150194	7.24434969692406e-05	1	0	nosig	NA	1
Pseudoprevotella	-1.33881486958348	0.305641025421362	0.514788351934408	1.64140469217853e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Psychroflexus	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Rhodocytophaga	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Robiginitalea	0.0676065668585425	0.945001830339073	0.0245673503210126	4.71621863306185e-06	1	0	nosig	NA	1
Roseivirga	0.567513529964939	1	0	4.09836065573771e-06	1	0	nosig	NA	1
Sodaliphilus	-0.347579965533201	0.278632478632479	0.554968261678223	0.065807070322283	0.598358163575555	0.223038779387332	nosig	Sodaliphilus	1
Solitalea	-3.74729715374383	0.0214681709862187	1.66820495437273	5.94396967453962e-06	0.430830580934336	0.365693477473252	depleted	NA	1
Sphingobacterium	-4.82036466451217	0.0298406889515169	1.52519115424267	1.82215743440233e-06	0.430830580934336	0.365693477473252	depleted	NA	1
Spirosoma	0.518277372338032	0.874459248105127	0.0582604248765067	0.000106118636996566	1	0	nosig	NA	1
Tannerella	-1.88693818617641	0.00108780108780109	2.96345051122615	4.482350272098e-05	0.195804195804196	0.708178006122843	depleted	NA	1
Caldithrix	1.65131299146801	0.0325306307291984	1.48770751619694	2.73054440823266e-05	0.430830580934336	0.365693477473252	enriched	NA	1
Candidatus_Cloacimonas	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Candidatus_Vampirococcus	7.01047567036068	0.381573905705021	0.418421332594266	2.3719165085389e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Candidatus_Saccharimonas	-2.72879175091459	0.0176767254458422	1.75259818346971	7.77870518123157e-06	0.430830580934336	0.365693477473252	depleted	NA	1
Simkania	2.42528065695391	0.0136354773848262	1.86532965259097	3.48993298308803e-05	0.409064321544787	0.388208397871303	enriched	NA	1
Waddlia	7.01047567036068	0.381573905705021	0.418421332594266	4.37062937062937e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Chloroherpeton	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Prosthecochloris	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Anaerolinea	-7.71152323739675	0.170903520230797	0.767248991690819	0	0.598358163575555	0.223038779387332	nosig	NA	1
Brevefilum	-0.64598059060693	0.271588674243375	0.566088344907604	9.42114346275583e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Caldilinea	-0.154255259924568	0.73646832843217	0.132845925104986	1.82999594752801e-05	0.907974651491717	0.0419262757861167	nosig	NA	1
Candidatus_Promineofilum	-1.57076571124724	0.334151659119493	0.476056378189392	2.7292576419214e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Chloroflexus	0.641160856255683	0.80927967977986	0.0919013641796334	1.17137362813664e-05	0.958357515528782	0.0184724470210999	nosig	NA	1
Dehalococcoides	-0.413403906180728	0.194871794871795	0.710251014745708	0.00874821998810621	0.598358163575555	0.223038779387332	nosig	Dehalococcoides	1
Dehalogenimonas	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Ktedonosporobacter	-3.33646611759887	0.0158728572562096	1.7993448893187	8.00912103583777e-06	0.430830580934336	0.365693477473252	depleted	NA	1
Pelolinea	-0.737763098715263	0.33179983649777	0.4791238323205	1.14388877159403e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Tepidiforma	1.08542148041982	0.261956201697046	0.58177131536483	2.7446290630801e-05	0.598358163575555	0.223038779387332	nosig	NA	1
Thermobaculum	-0.353918640513372	0.645376845376845	0.190186620130527	7.68940444005962e-05	0.843323645501504	0.074005722551044	nosig	NA	1
Desulfurispirillum	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Coprothermobacter	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Cyanobium	7.01047567036068	0.381573905705021	0.418421332594266	2.8735632183908e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Cyanothece	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Geminocystis	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Oscillatoria	-2.69442949746524	0.488142933739699	0.311452993068265	2.45098039215686e-06	0.700452213033385	0.154621488249483	nosig	NA	1
Planktothrix	7.01047567036068	0.381573905705021	0.418421332594266	2.04248366013072e-06	0.598358163575555	0.223038779387332	nosig	NA	1
Pseudanabaena	-7.71152323739675	0.381573905705021	0.418421332594266	0	0.598358163575555	0.223038779387332	nosig	NA	1
Rippkaea	-2.21419960236869	0.589744362208388	0.229336202156636	2.17391304347826e-06	0.787784676790426	0.103592470912106	nosig	NA	1
